sku_id,country_name,retailer,breadcrumbs,breadcrumbs_t,name,name_t,pack_size,pack_size_t,description_short,description_t_short,resnet50_labels_005,resnet50_labels_06,price,label
91316521,Italy,amazon,"[""Bellezza"",""Fragranze e profumi"",""Donna"",""Eau de Toilette""]","[""beauty"",""fragrances e scents"",""woman"",""Eau de Toilette""]",Tom Ford Profumo - 100 ml,Tom Ford perfume - 100 ml,,,fragranze e profumi uomo profumo eau de toilette uomo tom ford fragranze e profumi tom ford uomo 100 millilitri profumo eau de toilette uomo tom ford fragranze e profumi uomo,fragrances e man perfumes perfume eau de toilette mens tom ford fragrances e scents tom ford mens 100 milliliters perfume eau de toilette mens tom ford fragrances e man perfumes,lotion~perfume~sunscreen,,150.275376,Women's Fragrances
94731749,Italy,amazon,"[""Bellezza"",""Fragranze e profumi"",""Donna"",""Estratto di profumo""]","[""beauty"",""fragrances e scents"",""woman"",""perfume extract""]",Pure Perfume Oil Inspired by Velvet Orchid by Tom Ford For Women (24ml),too Perfume Oil Inspired by Velvet Orchid by Tom Ford For Women (24ml),,,* note: 100ml option comes with a free 125ml high quality glass decanter although not the decorative decanter as shown in the image.,* note: 100ml option comes with at free 125ml high quality glass decanter although not the decorative decanter as shown into the image.,perfume,perfume,38.410992,Women's Fragrances
87282977,Italy,amazon,"[""Salute e cura della persona"",""Prodotti per la medicazione"",""Incontinenza""]","[""health and care of person"",""medication products"",""incontinence""]","ID Expert slip extra Small (ex Euron Form extra Small extra Plus), confezione da 14","ID Expert slip extra Small (ex Euron Form extra Small extra Plus), pack of 14",,,,,paper_towel~soap_dispenser~toaster,,25.716600000000003,OUT OF SCOPE
204179555,Italy,amazon,"[""Alimentari e cura della casa"",""Frutta e verdura secca""]","[""food and care of home"",""dried fruits and vegetables""]",Mosstars Camicie Donna Eleganti Camicetta Donne in Cotone Maniche Lunghe con Bottone Maglietta Casual Collo a V Stampata T Shirt Bluse Top Puro Colore,Mosstars elegant women's shirts blouse women in cotton long sleeves with button t-shirt Casual neck to v printed T Shirt blouses Top pure color,,,,,bassinet~bulletproof_vest~jersey~overskirt~poncho~sarong,,1.119096,OUT OF SCOPE
83459186,Italy,amazon,"[""Bellezza"",""Trucco"",""Occhi"",""Colori e matite per sopracciglia""]","[""beauty"",""makeup"",""eyes"",""colors and pencils for eyebrows""]",Baosity Righello Dello Strumento Dello Stampino Del Sopracciglio Del Modello Di Shaper Del Sopracciglio Di Bellezza Fai Da Te,Baosity ruler of the instrument of the stencil of the eyebrow of the model of Shaper of the eyebrow of beauty do-it-yourself,,,"aiuta a creare le perfette arcate sopraccigliari simmetrici materiale: plastica colore: rosa rossa lunghezza: circa 14,5 centimetri / 5,71 pollici utilizzare questa sopracciglio righello per mantenere","helps create le perfect eyebrows simmetrici material: plastic color: red rose length: ca 14,5 centimeters / 5,71 inch use this eyebrow ruler for keep the your eyebrows symmetrical and perfectly shaped",analog_clock~hook~loupe~wall_clock,,4.510296,OUT OF SCOPE
93972106,Italy,amazon,"[""Prima infanzia"",""Cambio del pannolino"",""Pannolini"",""Pannolini usa e getta"",""Pannolini per bambini""]","[""early childhood"",""diaper change"",""diapers"",""disposable diapers"",""diapers for children""]",Pampers – Die schlicker Active Pants 4 Maxi Mega Box 104 pezzi,Pampers - Die schlicker Active Pants 4 Maxi Mega Box 104 pieces,,,,,binder~carton~shower_curtain~vending_machine,carton,56.52,OUT OF SCOPE
85329645,Italy,amazon,"[""Salute e cura della persona"",""Rasatura, epilazione e rimozione peli"",""Rasatura manuale"",""Rasatura femminile"",""Lame da rasoio""]","[""health and care of person"",""shaving, epilation and removal hair"",""manual shaving"",""female shaving"",""razor blades""]",Asciugacapelli Elettrico Eluente Per Capelli Rasoio Elettrico Per Signora Con Dispositivo Di Depilazione Ricaricabile A Duplice Uso,hairdryer electric Eluente for hair electric shaver for mrs with device of hair removal rechargeable a dual use,,,"doppio design della testa della fresa flottante, perfetto per chiudere la pelle la testina della taglierina ha un coperchio antipolvere trasparente quando non è necessaria la rasatura, è possibile u","double design of the head of the cutter floating, perfect for close the skin the head della cutter has a cover dust transparent when not it is necessary shaving, it's possible to use the parapolvere t",cellular_telephone~mouse~soap_dispenser~water_jug,,63.8676,OUT OF SCOPE
181726781,Italy,amazon,"[""Casa e cucina"",""Elettrodomestici per la cucina""]","[""home and kitchen"",""kitchen appliances""]","Youke Personal Portable Blender, miscelatore di frutta elettrico Juicer Cup con con 6 lame USB ricaricabile per casa, ufficio, sport, viaggi, all'aperto, perfetto per frutta, verdure Milk Shake,Blue","Youke Personal Portable Blender, mixer of fruit electric Juicer Cup with with 6 blades usb rechargeable for home, office, sport, do you travel, all'open, perfect for fruit, vegetables Milk Shake,Blue",,,"taglierina a sei lame: lo spremiagrumi adotta il design della lama in acciaio inox 6 pcs 304, un forte sistema di alimentazione, un motore in rame puro, una velocità elevata e una lunga durata. può ","cutter a six blades: lo squeezer adopts the design of the stainless steel blade 6 pcs 304, a fort power supply system, a engine in copper pure, a speed high and one long duration. can easily do fruits",beaker~microwave~pitcher~water_jug,,,OUT OF SCOPE
83473260,Italy,amazon,"[""Bellezza"",""Cura dei capelli"",""Prodotti per la cura dei capelli"",""Maschere per capelli""]","[""beauty"",""hair care"",""care products of hair"",""hair masks""]",Maschere Maschera viso visiera guardia del domino fronte falso Halloween maschera discoteca trucco danza maschera grande volpe,face mask visor masks front domino guard false Halloween mask dance club makeup dance mask great fox,,,prommask è specializzato nella preparazione di maschere per vari balli e festival. una taglia si adatta alla maggior parte degli uomini e delle donne forma del viso molto bella e texture colorante un,"prommask is specialized in the preparation of masks for vari balli and festival. a size it fits most part of the men and of women face shape very beautiful and texture dye unica, features very interes",hook~mask~spider_web~stole,,25.174008,OUT OF SCOPE
142218255,Italy,amazon,"[""Alimentari e cura della casa"",""Snack dolci e salati"",""Biscotti"",""Con granelli di zucchero""]","[""food and care of home"",""sweet and savory snacks"",""cookies"",""with granules of sugar""]",PLAT FIRM: 200 Organic LMS Zucchero Pumpn Semi ~ New England Pie ~ Sweet Little Squash,PLAT FIRM: 200 Organic LMS sugar Pumpn seeds ~ New England Pie ~ Sweet Little Squash,,,200 organic lms zucchero pumpn semi ~ new england pie ~ sweet little squash l'immagine ã¨ soltanto per riferimento sementi di germinazione articolo pacchetto quantitã : 1 servizio soddisfacente,"200 organic lms sugar pumpn seeds ~ new england pie ~ sweet little squash l'image to"" only for reference germinating seeds item package quantity : 1 satisfactory service",barrow~coral_fungus~flamingo~grocery_store,,10.162296000000001,OUT OF SCOPE
89817222,Italy,amazon,"[""Bellezza"",""Fragranze e profumi"",""Donna"",""Spray idratanti per il corpo""]","[""beauty"",""fragrances e scents"",""woman"",""moisturizing sprays for the body""]","Ellen Tracy Ellen mist per il corpo, 236 ml","Ellen Tracy Ellen mist for the body, 236 ml",,,a fragrance mist per le donne una fragranza orientale fl bottiglia da 236 ml,at fragrance mist for women an oriental fragrance fl bottle from 236 ml,face_powder~fire_screen~lotion~perfume,,14.13,Women's Fragrances
134038136,Italy,amazon,"[""Bellezza"",""Cura della pelle"",""Viso"",""Detergenti ed esfolianti"",""Trattamenti anti acne e anti macchie""]","[""beauty"",""skin care"",""face"",""detergents and exfoliants"",""anti treatments acne and anti spots""]","Spot Eraser Pro,Tatuaggio Rimozione Strumento Per Pelle Etichetta Lentiggini Buio Individuare Rosso Luce Bellezza Dispositivo Con Monocolo,pluginmodel","Spot Eraser Pro,tattoo removal tool for skin label freckles dark locate red Luce beauty device with Monocolo,pluginmodel",,,✔️ la penna luminosa a impulsi picosecondi migliorata offre prestazioni eccezionali per garantire che l'energia potente e veloce divida direttamente la melanina. è efficace nella rimozione di lentigg,"✔[?] the pen bright a pulses picosecondi improved offers performance exceptional to ensure that l'power powerful and fast divida directly the melanin. it is effective in removal of freckles, signs of ",ballpoint~microphone~radio,,139.89830400000002,OUT OF SCOPE
211054539,Italy,amazon,"[""Bellezza"",""Cura della pelle"",""Labbra"",""Scrub""]","[""beauty"",""skin care"",""lips"",""Scrub""]","YDOZ Vibratore Multifunzionale del Bastone di Massaggio Telecomandato Senza Fili di Frequenza 10, Rilassamento del Corpo di Massaggio del Muscolo","YDOZ vibrator multifunctional of the stick of massage Telecomandato wireless of frequency 10, relaxation of the body of massage of the muscle",,,"il massaggiatore dello stick wireless è un massaggiatore a batteria con ricarica usb e carica completa per supportare l'utilizzo per circa 1 ora, risparmiando denaro ed ecologico. dopo una giornata d","the masseur of the stick wireless it's a massage therapist cordless with usb charging and full charge for to support l'use for ca 1 hour, saving up money and ecological. after one day of hard work or ",hand_blower~quill,,51.761016000000005,OUT OF SCOPE
181409703,Italy,amazon,"[""Bellezza"",""Cura della pelle"",""Viso"",""Maschere"",""Maschere detergenti e esfolianti""]","[""beauty"",""skin care"",""face"",""masks"",""masks detergents and exfoliants""]",XIN Apparecchiatura di Bellezza Calda e Fredda/Introduzione di Fronte della Faccia Strumento Detox Pore Pulito Colore Vibrazione Massaggio Strumento di Pulizia/per Tutta la Cura della Pelle,XIN Apparecchiatura of beauty hot and cold/introduction in front of della face tool Detox Pore clean color vibration massage cleaning tool/for the whole skin care,,,"♥ [efficacia del prodotto (1)]: sbiancamento, pelle sottile, profonda introduzione, rassodante pelle, ripristina elasticità, attiva le cellule direttamente nel derma, disintossicazione, lifting del v","♥ [effectiveness of the product (1)]: whitening, skin thin, deep introduction, firming skin, restores elasticity, active the cells directly in the derma, detoxication, face lifting, firming and wrinkl",scale~toilet_seat~washbasin,,57.639096000000009,OUT OF SCOPE
95746602,Italy,amazon,"[""Bellezza"",""Bagno e corpo"",""Set""]","[""beauty"",""bath and body"",""Set""]",Rose & Co Patisserie de Bain lampone e Apple Crumble Gift Set - 3 pezzi,roses & Co Patisserie de Bain raspberry e Apple Crumble Gift Set - 3 pieces,,,,,carton~packet,carton,33.222456,OUT OF SCOPE
96476251,Italy,amazon,"[""Casa e cucina"",""Detergenti e prodotti per la pulizia"",""Detersivi per la casa""]","[""home and kitchen"",""detergents and cleaning products"",""detergents for the home""]","Quality Clever Indicatore di DishWinkle lavastoviglie pulito/sporco, opere all'interno della lavastoviglie, (blu)","Quality Clever indicator by DishWinkle dishwasher clean/dirty, works all'interior of the dishwasher, (blue)",,,solo una operazione - semplicemente svuotare il dishwinkle dopo lo scarico la lavastoviglie e appenderlo indietro sulla cremagliera. acqua nel dishwinkle = piatti puliti | svuotare dishwinkle = piatti,"only one operation - simply empty the dishwinkle after the exhaust the dishwasher and hang back on rack. water in the dishwinkle = dishes clean | to empty dishwinkle = dishes dirty, that's it simple. ",beaker~measuring_cup~pitcher,,12.298752000000002,OUT OF SCOPE
85741228,Italy,amazon,"[""Alimentari e cura della casa"",""Cibi in scatola e conserve"",""Verdura"",""Patate""]","[""food and care of home"",""canned foods e preserves"",""vegetable"",""potatoes""]",Pancetta E Cipolla Patate Saute Waitrose 400G - Confezione da 4,bacon and onion potatoes Saute Waitrose 400G - pack of 4,,,pancetta e cipolla patate saute waitrose 400g - confezione da 4 waitrose 400g (x4) quantità: 4,bacon and onion potatoes saute waitrose 400g - pack of 4 waitrose 400g (x4) quantity: 4,chocolate_sauce~menu~plate~waffle_iron~web_site,,21.285432,OUT OF SCOPE
200548189,Italy,amazon,"[""Bellezza"",""Cura dei capelli"",""Colore""]","[""beauty"",""hair care"",""color""]",Colorante per capelli riutilizzabile colorante che evidenziatura Cap colorante gancio per cappello colorante per glassare Tipping Salon Strumento per parrucchieri - bianco,hair dye reusable dye che evidenziatura Cap dye hook for hat dye for glassare Tipping Salon tool for hairdressers - bianco,,,,,bonnet~lampshade~mortar~pedestal,,6.55632,OUT OF SCOPE
97045545,Italy,amazon,"[""Alimentari e cura della casa"",""Preparati da cucina e da forno"",""Decorazioni per torte e dessert""]","[""food and care of home"",""kitchen preparations e from oven"",""cake decorations and desserts""]",Musical stencil | Air Brush stencil | 1 pezzi | consegna gratuita | cake Decorating Craft cupcakes,Musical stencil | Air Brush stencil | 1 pieces | free delivery | cake Decorating Craft cupcakes,,,"spazzola ad aria decorazione stencil acrilico e polimeri per torte, cupcake e biscotti craft","brush with air decoration stencil acrylic and polymers for cakes, cupcake and cookies craft",web_site,web_site,21.375864,OUT OF SCOPE
115806462,Italy,amazon,"[""Bellezza"",""Fragranze e profumi"",""Uomo"",""Eau de Parfum""]","[""beauty"",""fragrances e scents"",""mens"",""Eau de Parfum""]",Clean Reserve Clean Reserve Saguaro Blossom and Sand EdP 100 ml,Clean Reserve Clean Reserve Saguaro Blossom and Sand EdP 100 ml,,,"note di cuore: gelsomino, rosa, mughetto, mimosa note di fondo: muschio, legni, vetyver note di testa: verbena, scorza di limone, edera verde, fresia confezione: 100 ml 3.4 oz","heart notes: jasmine, pink, thrush, mimosa base notes: moss, woodwind, vetyver top notes: verbena, lemon peel, ivy green, fresia package: 100 ml 3.4 oz",lotion~perfume,perfume,150.591888,Men's Fragrances
92985255,Italy,amazon,"[""Prima infanzia"",""Igiene e benessere"",""Igiene"",""Igiene orale"",""Spazzolini da denti""]","[""early childhood"",""hygiene e welfare"",""hygiene"",""oral hygiene"",""toothbrush""]",Potty Sedile pieghevole per bambini con copri-scaletta,Potty folding seat for children with cover-stile,,,"applicazione di materiale pp di alta qualità, liscio e comodo da usare per i bambini. il design regolabile facilita l'incontro con l'altezza dei bambini. viene fornito con 4 tappetino antiscivolo sul","application of pp. material high quality, smooth and convenient to use for children. the design adjustable facilitates l'meeting with l'height of the children. comes with 4 non-slip mat on the bottom ",bassinet~cradle~folding_chair~rocking_chair,rocking_chair,37.291896,OUT OF SCOPE
271951602,Italy,amazon,"[""Salute e cura della persona"",""Cura di bambini e neonati"",""Igiene dentale"",""Igiene orale prima infanzia"",""Spazzolini da denti""]","[""health and care of person"",""care of children and baby"",""dental care"",""oral hygiene early childhood"",""toothbrush""]",Cute Baby Banana a Forma Di Infante Spazzolino Da Denti Bambini Formazione Spazzolino Teether Dentizione Giocattoli Con Manico Giallo 1pc,Cute Baby Banana shaped Infante toothbrush teeth children training brush Teether teething toys with handle yellow 1pc,,,educational frutta reale disegni: giocattoli per insegnare piccoli su forme alimentari sane. formazione: la banana è facile da afferrare per i bambini imparare a manipolare il pennello in bocca e puo,educational fruit real drawings: toys for to teach little ones onto forms food sane. training: la banana it's easy to to grab for children learn to manipolare the brush in the mouth e can he act as a ,nipple,,4.2842160000000007,OUT OF SCOPE
